sample_id,image_path,leaf_dir,filename,qc_label,primary_issue,notes,round_name,source_sample_id,sampling_reason,leaf_score,leaf_reject,leaf_uncertain,leaf_usable,round_order
qc_0198,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646627623_912349010008_83098_0000.png,28gusui&pizang/03/17,cell_1761646627623_912349010008_83098_0000.png,uncertain,,,round1,,,,,,,1
qc_0199,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646627925_912349010008_83132_0100.png,28gusui&pizang/03/17,cell_1761646627925_912349010008_83132_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0200,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646644127_912349010008_84559_0100.png,28gusui&pizang/03/17,cell_1761646644127_912349010008_84559_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0201,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646644795_912349010008_84603_0100.png,28gusui&pizang/03/17,cell_1761646644795_912349010008_84603_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0202,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646645236_912349010008_84645_0000.png,28gusui&pizang/03/17,cell_1761646645236_912349010008_84645_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0203,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646645324_912349010008_84656_0100.png,28gusui&pizang/03/17,cell_1761646645324_912349010008_84656_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0206,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646648673_912349010008_84975_0000.png,28gusui&pizang/03/17,cell_1761646648673_912349010008_84975_0000.png,uncertain,shape_abnormal,,round2,,clean_control_new,1.0,0.0,1.0,11.0,2
qc2_0207,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646655513_912349010008_85549_0000.png,28gusui&pizang/03/17,cell_1761646655513_912349010008_85549_0000.png,usable_single_cell,,,round2,,clean_control_new,1.0,0.0,1.0,11.0,2
qc_0204,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646657081_912349010008_85694_0000.png,28gusui&pizang/03/17,cell_1761646657081_912349010008_85694_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0208,/home/wangqianqian/project/FS/data/28gusui&pizang/03/17/cell_1761646671477_912349010008_86986_0000.png,28gusui&pizang/03/17,cell_1761646671477_912349010008_86986_0000.png,usable_single_cell,,,round2,,clean_control_new,1.0,0.0,1.0,11.0,2
qc_0205,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646687049_912349010008_88420_0000.png,28gusui&pizang/03/18,cell_1761646687049_912349010008_88420_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0206,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646694199_912349010008_89010_0000.png,28gusui&pizang/03/18,cell_1761646694199_912349010008_89010_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0207,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646704800_912349010008_89794_0100.png,28gusui&pizang/03/18,cell_1761646704800_912349010008_89794_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0208,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646707740_912349010008_90017_0100.png,28gusui&pizang/03/18,cell_1761646707740_912349010008_90017_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0209,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646708175_912349010008_90064_0100.png,28gusui&pizang/03/18,cell_1761646708175_912349010008_90064_0100.png,uncertain,,,round1,,,,,,,1
qc_0210,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646712672_912349010008_90408_0000.png,28gusui&pizang/03/18,cell_1761646712672_912349010008_90408_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0211,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646718982_912349010008_90902_0000.png,28gusui&pizang/03/18,cell_1761646718982_912349010008_90902_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0212,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646727533_912349010008_91638_0100.png,28gusui&pizang/03/18,cell_1761646727533_912349010008_91638_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0213,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646734518_912349010008_92261_0000.png,28gusui&pizang/03/18,cell_1761646734518_912349010008_92261_0000.png,uncertain,,,round1,,,,,,,1
qc_0214,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646734532_912349010008_92264_0000.png,28gusui&pizang/03/18,cell_1761646734532_912349010008_92264_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0215,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646736152_912349010008_92384_0100.png,28gusui&pizang/03/18,cell_1761646736152_912349010008_92384_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0216,/home/wangqianqian/project/FS/data/28gusui&pizang/03/18/cell_1761646739435_912349010008_92651_0100.png,28gusui&pizang/03/18,cell_1761646739435_912349010008_92651_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0217,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646746681_912349010008_93231_0000.png,28gusui&pizang/03/19,cell_1761646746681_912349010008_93231_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0218,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646747683_912349010008_93296_0000.png,28gusui&pizang/03/19,cell_1761646747683_912349010008_93296_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0219,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646751913_912349010008_93617_0100.png,28gusui&pizang/03/19,cell_1761646751913_912349010008_93617_0100.png,reject,adhesion,,round1,,,,,,,1
qc_0220,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646752312_912349010008_93643_0100.png,28gusui&pizang/03/19,cell_1761646752312_912349010008_93643_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0221,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646752419_912349010008_93656_0000.png,28gusui&pizang/03/19,cell_1761646752419_912349010008_93656_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0222,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646763718_912349010008_94546_0000.png,28gusui&pizang/03/19,cell_1761646763718_912349010008_94546_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0223,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646782521_912349010008_96104_0000.png,28gusui&pizang/03/19,cell_1761646782521_912349010008_96104_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0224,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646788590_912349010008_96560_0000.png,28gusui&pizang/03/19,cell_1761646788590_912349010008_96560_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0225,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646789471_912349010008_96638_0100.png,28gusui&pizang/03/19,cell_1761646789471_912349010008_96638_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0226,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646790946_912349010008_96757_0100.png,28gusui&pizang/03/19,cell_1761646790946_912349010008_96757_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0227,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646791898_912349010008_96828_0000.png,28gusui&pizang/03/19,cell_1761646791898_912349010008_96828_0000.png,reject,dead_or_broken,,round1,,,,,,,1
qc_0228,/home/wangqianqian/project/FS/data/28gusui&pizang/03/19/cell_1761646795864_912349010008_97171_0000.png,28gusui&pizang/03/19,cell_1761646795864_912349010008_97171_0000.png,uncertain,,,round1,,,,,,,1
qc_0229,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646811746_912349010008_98619_0100.png,28gusui&pizang/03/20,cell_1761646811746_912349010008_98619_0100.png,reject,adhesion,,round1,,,,,,,1
qc_0230,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646815285_912349010008_98918_0000.png,28gusui&pizang/03/20,cell_1761646815285_912349010008_98918_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0231,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646820249_912349010008_99327_0000.png,28gusui&pizang/03/20,cell_1761646820249_912349010008_99327_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0232,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646821008_912349010008_99390_0000.png,28gusui&pizang/03/20,cell_1761646821008_912349010008_99390_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0233,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646821142_912349010008_99401_0100.png,28gusui&pizang/03/20,cell_1761646821142_912349010008_99401_0100.png,uncertain,,,round1,,,,,,,1
qc_0234,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646827374_912349010008_99951_0000.png,28gusui&pizang/03/20,cell_1761646827374_912349010008_99951_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0235,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646827469_912349010008_99962_0000.png,28gusui&pizang/03/20,cell_1761646827469_912349010008_99962_0000.png,uncertain,,,round1,,,,,,,1
qc_0236,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646830426_912349010008_100235_0100.png,28gusui&pizang/03/20,cell_1761646830426_912349010008_100235_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0237,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646838203_912349010008_100821_0000.png,28gusui&pizang/03/20,cell_1761646838203_912349010008_100821_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0238,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646847830_912349010008_101613_0100.png,28gusui&pizang/03/20,cell_1761646847830_912349010008_101613_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0239,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646850797_912349010008_101869_0100.png,28gusui&pizang/03/20,cell_1761646850797_912349010008_101869_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0240,/home/wangqianqian/project/FS/data/28gusui&pizang/03/20/cell_1761646852345_912349010008_102008_0100.png,28gusui&pizang/03/20,cell_1761646852345_912349010008_102008_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0241,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646861412_912349010008_102851_0000.png,28gusui&pizang/03/21,cell_1761646861412_912349010008_102851_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0242,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646865103_912349010008_103194_0000.png,28gusui&pizang/03/21,cell_1761646865103_912349010008_103194_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0243,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646868056_912349010008_103433_0000.png,28gusui&pizang/03/21,cell_1761646868056_912349010008_103433_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0244,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646870271_912349010008_103608_0000.png,28gusui&pizang/03/21,cell_1761646870271_912349010008_103608_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0245,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646870789_912349010008_103650_0000.png,28gusui&pizang/03/21,cell_1761646870789_912349010008_103650_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0246,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646879296_912349010008_104315_0100.png,28gusui&pizang/03/21,cell_1761646879296_912349010008_104315_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0247,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646884832_912349010008_104774_0000.png,28gusui&pizang/03/21,cell_1761646884832_912349010008_104774_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0248,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646887951_912349010008_104993_0000.png,28gusui&pizang/03/21,cell_1761646887951_912349010008_104993_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0212,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646899301_912349010008_105938_0100.png,28gusui&pizang/03/21,cell_1761646899301_912349010008_105938_0100.png,uncertain,dead_or_broken,,round2,,clean_control_new,3.0,1.0,1.0,10.0,2
qc2_0213,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646900632_912349010008_106067_0100.png,28gusui&pizang/03/21,cell_1761646900632_912349010008_106067_0100.png,usable_single_cell,,,round2,,clean_control_new,3.0,1.0,1.0,10.0,2
qc_0249,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646907654_912349010008_106611_0000.png,28gusui&pizang/03/21,cell_1761646907654_912349010008_106611_0000.png,uncertain,,,round1,,,,,,,1
qc2_0214,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646908626_912349010008_106690_0100.png,28gusui&pizang/03/21,cell_1761646908626_912349010008_106690_0100.png,usable_single_cell,,,round2,,clean_control_new,3.0,1.0,1.0,10.0,2
qc_0250,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646911574_912349010008_106953_0000.png,28gusui&pizang/03/21,cell_1761646911574_912349010008_106953_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0251,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646916095_912349010008_107327_0100.png,28gusui&pizang/03/21,cell_1761646916095_912349010008_107327_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0252,/home/wangqianqian/project/FS/data/28gusui&pizang/03/21/cell_1761646916606_912349010008_107364_0000.png,28gusui&pizang/03/21,cell_1761646916606_912349010008_107364_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0253,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920048_912349010008_107641_0000.png,28gusui&pizang/03/22,cell_1761646920048_912349010008_107641_0000.png,uncertain,,,round1,,,,,,,1
qc_0254,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920085_912349010008_107644_0100.png,28gusui&pizang/03/22,cell_1761646920085_912349010008_107644_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0255,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920266_912349010008_107652_0000.png,28gusui&pizang/03/22,cell_1761646920266_912349010008_107652_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0256,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920296_912349010008_107659_0000.png,28gusui&pizang/03/22,cell_1761646920296_912349010008_107659_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0257,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920388_912349010008_107668_0100.png,28gusui&pizang/03/22,cell_1761646920388_912349010008_107668_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0258,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920395_912349010008_107669_0000.png,28gusui&pizang/03/22,cell_1761646920395_912349010008_107669_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0259,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920395_912349010008_107670_0000.png,28gusui&pizang/03/22,cell_1761646920395_912349010008_107670_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0260,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920464_912349010008_107674_0000.png,28gusui&pizang/03/22,cell_1761646920464_912349010008_107674_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0261,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920691_912349010008_107697_0100.png,28gusui&pizang/03/22,cell_1761646920691_912349010008_107697_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0262,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920932_912349010008_107703_0100.png,28gusui&pizang/03/22,cell_1761646920932_912349010008_107703_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0263,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920932_912349010008_107706_0000.png,28gusui&pizang/03/22,cell_1761646920932_912349010008_107706_0000.png,reject,,,round1,,,,,,,1
qc_0264,/home/wangqianqian/project/FS/data/28gusui&pizang/03/22/cell_1761646920936_912349010008_107707_0100.png,28gusui&pizang/03/22,cell_1761646920936_912349010008_107707_0100.png,uncertain,,,round1,,,,,,,1
qc2_0197,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647693228_912349010008_74_0000.png,28gusui&pizang/03/34,cell_1761647693228_912349010008_74_0000.png,usable_single_cell,,,round2,,clean_control_new,2.0,1.0,0.0,11.0,2
qc_0265,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647694298_912349010008_76_0000.png,28gusui&pizang/03/34,cell_1761647694298_912349010008_76_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0198,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647694334_912349010008_77_0100.png,28gusui&pizang/03/34,cell_1761647694334_912349010008_77_0100.png,usable_single_cell,,,round2,,clean_control_new,2.0,1.0,0.0,11.0,2
qc_0266,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647694630_912349010008_79_0100.png,28gusui&pizang/03/34,cell_1761647694630_912349010008_79_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0267,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647695035_912349010008_82_0000.png,28gusui&pizang/03/34,cell_1761647695035_912349010008_82_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0268,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647695035_912349010008_82_0100.png,28gusui&pizang/03/34,cell_1761647695035_912349010008_82_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0269,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647695579_912349010008_85_0100.png,28gusui&pizang/03/34,cell_1761647695579_912349010008_85_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0270,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647696828_912349010008_90_0100.png,28gusui&pizang/03/34,cell_1761647696828_912349010008_90_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0271,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647697873_912349010008_93_0000.png,28gusui&pizang/03/34,cell_1761647697873_912349010008_93_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0272,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647698078_912349010008_94_0100.png,28gusui&pizang/03/34,cell_1761647698078_912349010008_94_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0273,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647698357_912349010008_95_0000.png,28gusui&pizang/03/34,cell_1761647698357_912349010008_95_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0274,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647698357_912349010008_95_0100.png,28gusui&pizang/03/34,cell_1761647698357_912349010008_95_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0199,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647698473_912349010008_96_0000.png,28gusui&pizang/03/34,cell_1761647698473_912349010008_96_0000.png,usable_single_cell,,,round2,,clean_control_new,2.0,1.0,0.0,11.0,2
qc_0275,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647699414_912349010008_99_0000.png,28gusui&pizang/03/34,cell_1761647699414_912349010008_99_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0276,/home/wangqianqian/project/FS/data/28gusui&pizang/03/34/cell_1761647699998_912349010008_100_0100.png,28gusui&pizang/03/34,cell_1761647699998_912349010008_100_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0101,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647700772_912349010008_103_0000.png,28gusui&pizang/03/35,cell_1761647700772_912349010008_103_0000.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc2_0102,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647705354_912349010008_116_0100.png,28gusui&pizang/03/35,cell_1761647705354_912349010008_116_0100.png,reject,adhesion,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc_0277,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647705489_912349010008_118_0000.png,28gusui&pizang/03/35,cell_1761647705489_912349010008_118_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0278,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647705959_912349010008_120_0000.png,28gusui&pizang/03/35,cell_1761647705959_912349010008_120_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0279,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647706019_912349010008_124_0000.png,28gusui&pizang/03/35,cell_1761647706019_912349010008_124_0000.png,reject,fragment,,round1,,,,,,,1
qc_0280,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647706019_912349010008_125_0000.png,28gusui&pizang/03/35,cell_1761647706019_912349010008_125_0000.png,reject,fragment,,round1,,,,,,,1
qc2_0103,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647706376_912349010008_127_0100.png,28gusui&pizang/03/35,cell_1761647706376_912349010008_127_0100.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc_0281,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647706904_912349010008_128_0100.png,28gusui&pizang/03/35,cell_1761647706904_912349010008_128_0100.png,usable_single_cell,,,round1,,,,,,,1
qc2_0104,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647708932_912349010008_136_0000.png,28gusui&pizang/03/35,cell_1761647708932_912349010008_136_0000.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc2_0105,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647709417_912349010008_139_0000.png,28gusui&pizang/03/35,cell_1761647709417_912349010008_139_0000.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc2_0106,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647713937_912349010008_150_0100.png,28gusui&pizang/03/35,cell_1761647713937_912349010008_150_0100.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc_0282,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647714499_912349010008_152_0000.png,28gusui&pizang/03/35,cell_1761647714499_912349010008_152_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0283,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647717345_912349010008_159_0100.png,28gusui&pizang/03/35,cell_1761647717345_912349010008_159_0100.png,usable_single_cell,,,round1,,,,,,,1
qc_0284,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647731016_912349010008_199_0000.png,28gusui&pizang/03/35,cell_1761647731016_912349010008_199_0000.png,usable_single_cell,,,round1,,,,,,,1
qc2_0107,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647733655_912349010008_205_0000.png,28gusui&pizang/03/35,cell_1761647733655_912349010008_205_0000.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc2_0108,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647749813_912349010008_247_0000.png,28gusui&pizang/03/35,cell_1761647749813_912349010008_247_0000.png,usable_single_cell,,,round2,,hard_leaf_new,9.0,4.0,1.0,7.0,2
qc_0285,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647752301_912349010008_252_0000.png,28gusui&pizang/03/35,cell_1761647752301_912349010008_252_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0286,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647754150_912349010008_258_0100.png,28gusui&pizang/03/35,cell_1761647754150_912349010008_258_0100.png,uncertain,,,round1,,,,,,,1
qc_0287,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647754900_912349010008_260_0000.png,28gusui&pizang/03/35,cell_1761647754900_912349010008_260_0000.png,reject,adhesion,,round1,,,,,,,1
qc_0288,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647757992_912349010008_267_0100.png,28gusui&pizang/03/35,cell_1761647757992_912349010008_267_0100.png,reject,adhesion,,round1,,,,,,,1
qc2_0109,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647768178_912349010008_286_0000.png,28gusui&pizang/03/36,cell_1761647768178_912349010008_286_0000.png,uncertain,fragment,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0289,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647769624_912349010008_299_0000.png,28gusui&pizang/03/36,cell_1761647769624_912349010008_299_0000.png,uncertain,,,round1,,,,,,,1
qc_0290,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647774282_912349010008_330_0000.png,28gusui&pizang/03/36,cell_1761647774282_912349010008_330_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0291,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647776521_912349010008_358_0000.png,28gusui&pizang/03/36,cell_1761647776521_912349010008_358_0000.png,uncertain,,,round1,,,,,,,1
qc2_0110,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647777091_912349010008_366_0000.png,28gusui&pizang/03/36,cell_1761647777091_912349010008_366_0000.png,usable_single_cell,dead_or_broken,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0292,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647782795_912349010008_439_0100.png,28gusui&pizang/03/36,cell_1761647782795_912349010008_439_0100.png,reject,adhesion,,round1,,,,,,,1
qc_0293,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647783565_912349010008_447_0000.png,28gusui&pizang/03/36,cell_1761647783565_912349010008_447_0000.png,uncertain,,,round1,,,,,,,1
qc2_0111,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647784049_912349010008_464_0000.png,28gusui&pizang/03/36,cell_1761647784049_912349010008_464_0000.png,reject,adhesion,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc2_0112,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647785098_912349010008_483_0000.png,28gusui&pizang/03/36,cell_1761647785098_912349010008_483_0000.png,uncertain,dead_or_broken,,round2,,hard_leaf_new,8.0,2.0,4.0,6.0,2
qc_0294,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647788511_912349010008_563_0000.png,28gusui&pizang/03/36,cell_1761647788511_912349010008_563_0000.png,usable_single_cell,,,round1,,,,,,,1
qc_0295,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647789068_912349010008_572_0000.png,28gusui&pizang/03/36,cell_1761647789068_912349010008_572_0000.png,usable_single_cell,,,round1,,,,,,,1
